player_id,position,g,primary_key,stamina,fst,snk,cutt,crv,sld,chg,splt,frk,circhg,scr,kncrv,knbl,Cfram,Cabil,Carm,OFrange,OFarm,OFerror,IFrange,IFerror,IFarm,turnDP,season_year
51,4,71,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,63,50,50,86,78,79,66,2103
81,2,130,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,81,9,51,6,14,15,52,6,2103
361,2,57,C,1,0,0,0,0,0,0,0,0,0,0,0,0,69,67,48,19,21,5,15,33,22,4,2103
563,5,40,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,38,31,50,53,58,47,52,2103
834,5,82,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,66,51,36,78,56,70,62,2103
1078,8,87,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,84,57,63,41,22,35,26,2103
1320,6,25,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,54,72,46,82,86,92,71,2103
1356,5,74,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,26,68,25,75,70,88,71,2103
1442,8,71,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,61,52,33,21,12,43,16,2103
1486,7,79,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,59,65,52,29,10,33,13,2103
1515,5,118,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,38,57,35,57,51,78,34,2103
1690,7,21,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,56,49,38,42,22,15,24,2103
2147,8,53,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,83,54,53,31,13,40,23,2103
2195,7,30,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,66,61,48,49,28,38,4,2103
2309,8,20,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,75,69,39,48,28,44,3,2103
19464,7,84,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,57,58,23,36,22,24,24,2103
19812,9,64,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,69,76,38,49,29,57,30,2103
19849,9,43,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,59,69,49,34,23,47,20,2103
20148,8,106,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,72,81,48,43,20,57,24,2103
20371,2,133,C,1,0,0,0,0,0,0,0,0,0,0,0,0,87,87,60,21,39,40,20,28,40,16,2103
20507,5,124,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,37,24,41,62,60,45,44,2103
20522,5,137,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,40,61,30,51,38,79,29,2103
20748,8,121,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,92,71,72,45,25,27,25,2103
21166,2,21,C,1,0,0,0,0,0,0,0,0,0,0,0,0,68,72,47,32,32,34,14,28,22,11,2103
21186,5,20,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33,63,42,55,61,75,35,2103
21604,2,89,C,1,0,0,0,0,0,0,0,0,0,0,0,0,82,82,46,9,25,9,18,2,32,4,2103
22022,4,59,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,80,61,62,100,81,66,93,2103
22157,6,64,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,29,73,64,85,79,82,73,2103
22229,9,43,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,78,66,61,50,31,32,4,2103
22233,4,59,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,11,78,37,84,82,82,78,2103
22312,5,150,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,53,71,60,40,48,78,37,2103
22354,7,51,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,70,45,50,39,24,15,30,2103
22564,6,107,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,21,76,24,84,75,76,86,2103
23949,7,47,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,66,64,41,37,18,30,18,2103
23973,6,117,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,38,76,42,98,71,82,77,2103
24125,4,78,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,36,77,50,77,73,83,65,2103
24867,9,114,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,72,58,51,41,20,14,4,2103
25302,7,89,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,64,85,57,33,18,54,21,2103
25720,4,24,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,15,43,56,48,36,48,2103
26002,7,73,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,52,57,41,28,21,32,4,2103
26028,2,85,C,1,0,0,0,0,0,0,0,0,0,0,0,0,79,80,52,10,34,31,10,24,37,1,2103
26117,7,59,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,60,40,45,9,6,34,10,2103
26131,8,72,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,82,67,66,42,26,29,34,2103
26145,5,151,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,20,83,53,74,78,86,49,2103
26177,6,34,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,59,38,46,82,72,65,73,2103
26211,7,144,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,65,72,40,38,22,42,29,2103
26375,8,39,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,72,51,44,43,22,9,5,2103
26398,2,57,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,60,10,45,19,27,24,44,5,2103
26400,9,25,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,48,74,41,22,15,53,4,2103
26477,5,88,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,28,65,30,55,57,86,46,2103
26549,2,115,C,1,0,0,0,0,0,0,0,0,0,0,0,0,78,79,88,5,63,10,21,23,64,8,2103
26563,5,156,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,10,71,52,77,76,78,32,2103
26597,5,40,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,23,53,49,99,79,65,79,2103
26640,4,53,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,34,37,26,57,48,63,37,2103
26673,2,77,C,1,0,0,0,0,0,0,0,0,0,0,0,0,61,53,53,6,24,20,12,10,47,2,2103
26710,5,33,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,57,48,45,73,65,64,78,2103
26827,8,133,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,83,62,50,37,14,36,21,2103
26828,2,97,C,1,0,0,0,0,0,0,0,0,0,0,0,0,82,93,56,2,24,28,21,17,32,5,2103
26908,9,59,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,63,70,51,18,7,35,7,2103
26919,8,102,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,89,50,51,44,32,9,31,2103
27030,8,108,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,69,57,39,21,12,43,9,2103
27335,6,116,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,69,61,96,79,92,71,2103
27351,5,138,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,25,82,57,58,68,95,42,2103
27462,7,113,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,57,51,42,15,9,32,9,2103
27522,4,67,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,51,52,38,88,63,56,77,2103
27968,7,72,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,78,44,44,25,12,22,3,2103
28075,9,21,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,33,61,58,54,84,82,31,2103
28610,9,55,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,43,76,48,22,13,63,8,2103
28751,4,84,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,17,51,63,91,65,67,74,2103
29641,4,39,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,26,39,35,62,50,55,59,2103
29875,7,101,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,60,54,26,9,10,35,8,2103
29898,7,78,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,64,31,47,52,38,9,40,2103
29936,4,61,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,53,63,68,88,73,77,93,2103
30183,4,40,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,44,66,39,85,60,67,58,2103
30398,9,115,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,66,47,54,53,31,20,37,2103
30435,4,45,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,19,87,47,86,81,96,75,2103
30475,9,70,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,66,81,53,47,30,30,3,2103
30499,6,46,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33,79,50,94,100,97,100,2103
30515,7,110,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,62,54,49,28,17,21,16,2103
30565,8,67,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,95,73,67,45,30,41,43,2103
30670,8,150,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,81,79,67,41,20,34,20,2103
30971,8,153,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,85,74,64,56,41,42,23,2103
31194,7,27,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,70,57,50,44,21,27,25,2103
31249,4,88,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,14,10,15,51,50,18,66,2103
31314,9,125,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,66,54,62,20,17,38,13,2103
32078,2,57,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,40,7,17,1,8,22,16,11,2103
32111,8,149,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,84,77,62,62,46,22,46,2103
32183,6,70,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,22,88,45,98,81,95,72,2103
32307,5,41,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,29,63,48,58,30,80,31,2103
32368,2,111,C,1,0,0,0,0,0,0,0,0,0,0,0,0,65,66,55,10,25,10,19,16,22,7,2103
32405,5,75,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,55,71,41,73,59,77,69,2103
32486,6,140,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,43,66,42,85,72,73,75,2103
32580,9,140,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,67,54,41,52,33,30,39,2103
32583,7,44,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,71,55,56,50,36,33,40,2103
32666,9,58,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,38,55,58,31,28,19,22,2103
32834,5,20,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,69,38,48,50,83,38,2103
32880,9,34,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,70,70,43,22,16,26,4,2103
32956,7,61,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,79,52,48,48,33,20,4,2103
33066,8,109,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,97,59,88,29,24,33,23,2103
33236,5,48,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,54,69,49,89,73,78,73,2103
33349,6,105,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,75,79,81,100,101,96,100,2103
33382,9,34,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,68,96,41,78,66,82,66,2103
33421,5,139,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,30,90,35,70,80,84,57,2103
33539,6,73,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,59,57,54,87,88,81,75,2103
33650,2,81,C,1,0,0,0,0,0,0,0,0,0,0,0,0,59,58,63,29,46,29,31,17,62,24,2103
33703,4,94,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,38,9,41,55,67,39,59,2103
33722,9,57,RF,54,32,34,0,22,0,0,0,0,0,0,0,0,2,1,1,63,47,53,26,14,33,7,2103
33802,7,84,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,70,54,43,41,22,10,29,2103
33877,7,68,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,46,86,55,52,38,88,36,2103
33880,4,24,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,32,50,49,73,61,67,72,2103
33977,2,49,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,88,70,14,35,18,14,8,34,7,2103
34000,6,148,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,41,70,31,85,77,89,69,2103
34014,4,22,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,31,48,54,80,76,67,62,2103
34211,6,115,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,8,48,38,101,75,67,75,2103
34435,4,39,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,54,50,38,78,68,77,84,2103
34466,6,105,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,58,69,21,91,47,105,76,2103
34482,2,53,C,1,0,0,0,0,0,0,0,0,0,0,0,0,73,72,74,1,49,37,10,8,42,5,2103
34623,4,60,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,20,41,77,83,58,78,2103
34682,5,141,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,46,73,39,74,71,88,62,2103
34690,9,120,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,70,65,64,14,15,41,9,2103
34708,2,36,C,1,0,0,0,0,0,0,0,0,0,0,0,0,62,73,85,8,67,9,10,18,55,4,2103
34819,7,62,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,71,57,43,8,6,13,6,2103
34881,8,118,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,74,64,87,20,18,30,7,2103
34928,8,145,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,90,90,64,63,47,71,61,2103
34982,5,144,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,43,66,47,91,68,75,54,2103
35172,8,133,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,70,61,35,19,17,11,10,2103
35315,2,117,C,1,0,0,0,0,0,0,0,0,0,0,0,0,78,78,45,7,25,25,8,24,24,6,2103
35578,2,34,C,1,0,0,0,0,0,0,0,0,0,0,0,0,82,100,46,8,30,43,55,12,22,9,2103
35584,6,38,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,61,57,35,92,62,62,71,2103
35727,4,58,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,51,50,44,75,67,73,69,2103
35822,9,92,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,50,56,71,20,18,38,9,2103
35828,8,92,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,81,54,87,25,15,31,11,2103
35852,4,96,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,40,47,56,79,65,61,58,2103
35904,4,126,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,38,55,38,79,69,76,74,2103
35907,4,75,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,37,70,46,79,83,80,86,2103
36207,2,38,C,1,0,0,0,0,0,0,0,0,0,0,0,0,58,63,52,8,34,8,12,23,35,5,2103
36431,2,44,C,1,0,0,0,0,0,0,0,0,0,0,0,0,74,78,74,8,55,14,15,27,51,10,2103
36525,9,43,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,66,99,80,20,20,63,3,2103
36543,5,76,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,45,54,37,72,57,75,48,2103
36579,8,52,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,64,64,37,10,10,22,3,2103
36614,5,27,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,29,46,32,39,63,56,26,2103
36796,4,126,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,18,30,37,82,65,50,52,2103
36879,8,60,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,89,56,101,37,19,26,33,2103
37068,4,51,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,37,70,44,68,78,81,59,2103
37135,7,95,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,71,67,81,25,15,22,18,2103
37140,2,66,C,1,0,0,0,0,0,0,0,0,0,0,0,0,74,87,52,18,29,9,9,22,19,5,2103
37147,9,130,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,76,65,41,35,17,36,23,2103
37342,6,105,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,21,84,54,77,74,94,72,2103
37811,9,88,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,86,73,68,41,37,10,43,2103
38167,4,150,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,21,67,13,78,60,49,61,2103
38170,9,59,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,58,83,51,30,19,52,24,2103
38298,5,21,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,15,63,26,69,64,71,60,2103
38538,2,95,C,1,0,0,0,0,0,0,0,0,0,0,0,0,64,70,70,9,30,26,25,25,30,9,2103
38542,5,21,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,32,77,49,65,56,78,49,2103
38610,9,151,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,64,66,64,6,6,17,2,2103
38869,6,23,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,44,51,42,74,68,54,51,2103
38876,4,85,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,22,73,56,70,79,79,76,2103
38979,2,72,C,59,77,0,72,43,0,27,0,0,0,0,0,0,63,63,58,8,40,32,16,16,43,8,2103
39024,6,43,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,58,81,62,73,63,79,63,2103
39058,8,51,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,68,57,63,18,16,42,9,2103
39100,6,124,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,33,61,41,87,80,79,71,2103
39162,5,73,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,34,82,29,63,77,73,58,2103
39547,7,86,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,50,42,74,8,8,12,5,2103
39587,6,134,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,64,66,98,94,72,100,2103
39596,6,138,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,24,83,39,87,72,81,83,2103
39625,2,76,C,1,0,0,0,0,0,0,0,0,0,0,0,0,68,74,33,10,11,22,21,13,7,4,2103
39691,5,127,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,36,70,7,66,41,95,30,2103
39787,5,23,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,41,50,45,57,81,73,79,2103
39789,2,107,C,1,0,0,0,0,0,0,0,0,0,0,0,0,66,74,51,6,27,8,24,16,28,6,2103
39940,6,129,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,20,72,51,93,86,83,88,2103
39957,2,64,C,1,0,0,0,0,0,0,0,0,0,0,0,0,80,87,42,7,21,8,23,17,15,7,2103
39974,6,151,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,47,38,91,62,62,85,2103
39979,5,22,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,42,43,37,60,62,66,50,2103
40120,2,95,C,1,0,0,0,0,0,0,0,0,0,0,0,0,83,87,42,7,25,17,8,16,17,7,2103
40134,4,23,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,24,10,28,59,51,29,48,2103
40180,6,148,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,54,65,70,75,89,89,81,2103
40306,4,44,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,14,33,45,75,77,50,70,2103
40325,9,123,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,62,72,61,33,8,30,4,2103
40389,5,97,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,79,42,72,79,93,89,2103
40410,8,37,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,80,69,68,43,23,20,3,2103
40411,5,83,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,29,91,71,78,100,98,88,2103
40419,6,58,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,10,70,49,86,64,85,74,2103
40442,4,106,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,63,41,72,71,79,84,2103
40465,5,83,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,63,72,66,67,75,74,68,2103
40512,2,130,C,1,0,0,0,0,0,0,0,0,0,0,0,0,72,77,78,1,58,6,16,35,60,6,2103
40646,4,102,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,14,45,38,73,54,54,58,2103
40686,5,35,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,48,51,28,66,42,56,50,2103
40771,9,120,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,67,63,48,41,19,27,5,2103
40908,7,109,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66,68,66,34,15,37,16,2103
41130,7,59,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,79,65,68,50,33,27,6,2103
41607,6,71,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,56,41,88,43,68,54,2103
41629,4,36,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,13,77,31,76,56,69,56,2103
42181,4,43,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50,50,39,81,65,74,62,2103
42199,7,42,LF,56,78,35,0,49,0,0,0,0,0,0,0,0,4,3,4,59,52,54,8,15,33,7,2103
42226,8,107,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,87,68,50,30,16,20,5,2103
42267,2,103,C,1,0,0,0,0,0,0,0,0,0,0,0,0,70,77,80,6,55,6,10,23,52,6,2103
42281,4,74,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,34,62,27,76,74,75,71,2103
42377,6,139,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,31,84,53,80,100,70,98,2103
42565,4,134,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,54,63,61,81,86,85,86,2103
42688,4,91,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,17,61,54,72,59,64,34,2103
42743,2,20,C,1,0,0,0,0,0,0,0,0,0,0,0,0,71,74,70,16,51,7,29,23,50,23,2103
42752,7,127,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,65,59,43,28,15,30,17,2103
42767,2,37,C,1,0,0,0,0,0,0,0,0,0,0,0,0,65,80,72,7,52,17,12,14,60,7,2103
42856,7,84,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,61,49,60,43,34,9,40,2103
42970,2,107,C,1,0,0,0,0,0,0,0,0,0,0,0,0,60,66,69,7,42,7,22,29,41,6,2103
43024,2,122,C,1,0,0,0,0,0,0,0,0,0,0,0,0,69,66,58,6,21,23,12,9,21,6,2103
43217,7,67,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,80,92,76,30,21,22,4,2103
43263,4,87,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,28,42,50,58,84,71,60,2103
43385,8,143,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,71,83,69,29,25,42,3,2103
43502,8,88,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,81,55,61,45,36,11,35,2103
43700,8,103,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,71,69,28,43,28,35,4,2103
43802,6,117,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,6,85,63,72,96,84,82,2103
43909,2,54,C,1,0,0,0,0,0,0,0,0,0,0,0,0,74,74,50,10,28,39,15,7,26,6,2103
44046,6,151,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,60,66,61,71,86,75,67,2103
44157,9,57,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,60,62,72,13,13,32,3,2103
44249,4,57,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,10,60,38,77,69,73,62,2103
44412,2,37,C,1,0,0,0,0,0,0,0,0,0,0,0,0,71,73,65,9,44,25,12,20,39,6,2103
44414,7,122,LF,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,48,50,61,39,27,22,4,2103
44459,9,93,RF,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,4,59,85,57,16,19,34,5,2103
44473,8,38,CF,1,6,0,0,0,0,0,0,0,0,0,0,0,5,4,6,74,86,71,30,10,45,19,2103
44512,4,71,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,49,10,45,78,68,38,76,2103
44539,7,99,LF,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,5,77,54,67,36,22,30,15,2103
44858,8,80,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,61,53,56,52,43,30,37,2103
44889,4,25,2B,1,11,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15,47,61,98,64,63,65,2103
45113,7,43,LF,48,87,84,100,0,0,50,0,0,0,0,0,0,2,1,4,56,53,51,22,29,52,4,2103
45622,2,114,C,1,6,0,0,0,0,0,0,0,0,0,0,0,68,62,38,2,34,43,6,11,21,18,2103
45772,2,35,C,1,0,0,0,0,0,0,0,0,0,0,0,0,62,59,58,13,43,6,12,23,43,6,2103
45908,5,77,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,35,58,35,75,75,69,60,2103
45957,5,69,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,26,56,32,63,48,75,42,2103
46113,9,75,RF,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,72,72,63,42,31,30,31,2103
46121,9,27,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,58,59,67,10,11,15,7,2103
46484,4,26,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,41,74,51,74,55,72,58,2103
47056,2,49,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,91,85,6,47,29,18,8,51,39,2103
47273,2,47,C,1,10,0,0,0,0,0,0,0,0,0,0,0,86,85,33,7,9,15,10,18,8,4,2103
47286,8,77,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,75,65,63,26,9,30,4,2103
47609,4,65,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,29,8,32,74,79,47,76,2103
